CHR,LOC_NUM,GWAS,GENE
chr17,119,META6,MRPL12
chr17,119,META6,ARHGDIA
chr17,119,META6,PCYT2
chr17,119,META6,GCGR
chr17,119,META6,P4HB
chr17,119,META6,PYCR1
chr17,119,META6,ASPSCR1
chr17,119,META6,NOTUM
chr17,119,META6,FASN
chr17,119,META6,CSNK1D
chr17,119,META6,HEXD
chr17,119,META6,SECTM1
chr17,119,META6,OGFOD3
chr17,119,META6,TEX19
chr17,119,META6,NARF
chr17,119,META6,WDR45B
chr17,119,META6,RAB40B
chr17,119,META6,FN3KRP
chr17,119,META6,FN3K
chr17,119,META6,BAHCC1
chr17,119,META6,SLC38A10
chr17,119,META6,RFNG
chr17,119,META6,CCDC57
chr17,119,META6,MAFG
chr17,119,META6,FOXK2
chr17,119,META6,B3GNTL1
chr17,119,META6,TBCD
chr17,119,META6,ZNF750
chr18,120,META6,CCDC178
chr18,120,META6,NOL4
chr18,120,META6,ASXL3
chr18,120,META6,DTNA
chr18,120,META6,MAPRE2
chr18,121,META6,SYT4
chr18,121,META6,LINC00907
chr18,121,META6,RIT2
chr19,122,META6,GAMT
chr19,122,META6,RPS15
chr19,122,META6,PCSK4
chr19,122,META6,REEP6
chr19,122,META6,PLK5
chr19,122,META6,UQCR11
chr19,122,META6,MIR1909
chr19,122,META6,LOC100288123
chr19,122,META6,KLF16
chr19,122,META6,ADAT3
chr19,122,META6,CSNK1G2-AS1
chr19,122,META6,MIR1227
chr19,122,META6,MIR6789
chr19,122,META6,PLEKHJ1
chr19,122,META6,MIR4321
chr19,122,META6,AMH
chr19,122,META6,JSRP1
chr19,122,META6,OAZ1
chr19,122,META6,TMPRSS9
chr19,122,META6,MIR7108
chr19,122,META6,TIMM13
chr19,122,META6,LINC01775
chr19,122,META6,GADD45B
chr19,122,META6,MIR7850
chr19,122,META6,ZNF556
chr19,122,META6,ZNF77
chr19,122,META6,TLE6
chr19,122,META6,TLE5
chr19,122,META6,S1PR4
chr19,122,META6,DAZAP1
chr19,122,META6,PWWP3A
chr19,122,META6,NDUFS7
chr19,122,META6,ADAMTSL5
chr19,122,META6,APC2
chr19,122,META6,C19orf25
chr19,122,META6,MEX3D
chr19,122,META6,TCF3
chr19,122,META6,MBD3
chr19,122,META6,ONECUT3
chr19,122,META6,ATP8B3
chr19,122,META6,ABHD17A
chr19,122,META6,SCAMP4
chr19,122,META6,MKNK2
chr19,122,META6,MOB3A
chr19,122,META6,BTBD2
chr19,122,META6,AP3D1
chr19,122,META6,SPPL2B
chr19,122,META6,SF3A2
chr19,122,META6,LSM7
chr19,122,META6,PEAK3
chr19,122,META6,LINGO3
chr19,122,META6,LMNB2
chr19,122,META6,SLC39A3
chr19,122,META6,DIRAS1
chr19,122,META6,SGTA
chr19,122,META6,ZNF554
chr19,122,META6,THOP1
chr19,122,META6,ZNF555
chr19,122,META6,ZNF57
chr19,122,META6,GNA11
chr19,122,META6,NCLN
chr19,122,META6,CSNK1G2
chr19,122,META6,REXO1
chr19,122,META6,DOT1L
chr19,122,META6,MIR1268A
chr19,122,META6,TLE2
chr19,122,META6,GNG7
chr19,122,META6,CELF5
chr19,122,META6,IZUMO4
chr19,122,META6,GNA15
chr19,122,META6,LOC100996351
chr19,123,META6,INSL3
chr19,123,META6,SNORA68
chr19,123,META6,RPL18A
chr19,123,META6,ARRDC2
chr19,123,META6,IFI30
chr19,123,META6,MPV17L2
chr19,123,META6,LOC102725254
chr19,123,META6,JUND
chr19,123,META6,MIR3188
chr19,123,META6,GDF15
chr19,123,META6,MIR3189
chr19,123,META6,LRRC25
chr19,123,META6,ISYNA1
chr19,123,META6,FKBP8
chr19,123,META6,UBA52
chr19,123,META6,REX1BD
chr19,123,META6,TMEM59L
chr19,123,META6,COMP
chr19,123,META6,HOMER3
chr19,123,META6,HOMER3-AS1
chr19,123,META6,RFXANK
chr19,123,META6,HAPLN4
chr19,123,META6,MIR640
chr19,123,META6,NIBAN3
chr19,123,META6,PGLS
chr19,123,META6,LOC100507551
chr19,123,META6,SLC27A1
chr19,123,META6,UNC13A
chr19,123,META6,FCHO1
chr19,123,META6,MAP1S
chr19,123,META6,B3GNT3
chr19,123,META6,CCDC124
chr19,123,META6,SLC5A5
chr19,123,META6,IL12RB1
chr19,123,META6,PIK3R2
chr19,123,META6,RAB3A
chr19,123,META6,MAST3
chr19,123,META6,LSM4
chr19,123,META6,IQCN
chr19,123,META6,LOC729966
chr19,123,META6,SSBP4
chr19,123,META6,CRLF1
chr19,123,META6,KXD1
chr19,123,META6,KLHL26
chr19,123,META6,UPF1
chr19,123,META6,CERS1
chr19,123,META6,COPE
chr19,123,META6,DDX49
chr19,123,META6,ARMC6
chr19,123,META6,SLC25A42
chr19,123,META6,MEF2B
chr19,123,META6,BORCS8
chr19,123,META6,BORCS8-MEF2B
chr19,123,META6,NCAN
chr19,123,META6,NR2C2AP
chr19,123,META6,MAU2
chr19,123,META6,SUGP1
chr19,123,META6,GATAD2A
chr19,123,META6,COLGALT1
chr19,123,META6,KCNN1
chr19,123,META6,PGPEP1
chr19,123,META6,PDE4C
chr19,123,META6,CRTC1
chr19,123,META6,ELL
chr19,123,META6,SUGP2
chr19,123,META6,TMEM161A
chr19,123,META6,TM6SF2
chr19,123,META6,GDF1
chr19,123,META6,JAK3
chr19,124,META6,THEG5
chr19,124,META6,LINC01782
chr19,124,META6,PDCD5
chr19,124,META6,SNORA68B
chr19,124,META6,RGS9BP
chr19,124,META6,FAAP24
chr19,124,META6,LRP3
chr19,124,META6,CEBPA-DT
chr19,124,META6,CEBPA
chr19,124,META6,CEBPG
chr19,124,META6,LINC01533
chr19,124,META6,LOC400684
chr19,124,META6,DPY19L3
chr19,124,META6,NUDT19
chr19,124,META6,SLC7A9
chr19,124,META6,GPATCH1
chr19,124,META6,SLC7A10
chr19,124,META6,ZNF507
chr19,124,META6,PEPD
chr19,124,META6,TDRD12
chr19,124,META6,ANKRD27
chr19,124,META6,RHPN2
chr19,124,META6,CEP89
chr19,124,META6,WDR88
chr19,125,META6,CARD8-AS1
chr19,125,META6,EMP3
chr19,125,META6,KDELR1
chr19,125,META6,SPACA4
chr19,125,META6,RPL18
chr19,125,META6,DBP
chr19,125,META6,NTN5
chr19,125,META6,LOC105447645
chr19,125,META6,FUT2
chr19,125,META6,MAMSTR
chr19,125,META6,FUT1
chr19,125,META6,FGF21
chr19,125,META6,NUCB1-AS1
chr19,125,META6,FTL
chr19,125,META6,MIR6798
chr19,125,META6,LOC101059948
chr19,125,META6,LHB
chr19,125,META6,CGB1
chr19,125,META6,CGB3
chr19,125,META6,SNAR-G2
chr19,125,META6,SNAR-G1
chr19,125,META6,CGB2
chr19,125,META6,CGB5
chr19,125,META6,CGB8
chr19,125,META6,NTF4
chr19,125,META6,CGB7
chr19,125,META6,C19orf73
chr19,125,META6,LIN7B
chr19,125,META6,MIR4324
chr19,125,META6,CD37
chr19,125,META6,PTH2
chr19,125,META6,GFY
chr19,125,META6,RPL13A
chr19,125,META6,SNORD32A
chr19,125,META6,SNORD33
chr19,125,META6,SNORD34
chr19,125,META6,SNORD35A
chr19,125,META6,MIR150
chr19,125,META6,SNORD35B
chr19,125,META6,RPS11
chr19,125,META6,FCGRT
chr19,125,META6,PRRG2
chr19,125,META6,RRAS
chr19,125,META6,BCL2L12
chr19,125,META6,MIR5088
chr19,125,META6,ADM5
chr19,125,META6,PRMT1
chr19,125,META6,MIR6799
chr19,125,META6,MIR6800
chr19,125,META6,MIR4749
chr19,125,META6,PNKP
chr19,125,META6,MIR4750
chr19,125,META6,TBC1D17
chr19,125,META6,IL4I1
chr19,125,META6,ATF5
chr19,125,META6,MIR4751
chr19,125,META6,SNAR-A3
chr19,125,META6,SNAR-A4
chr19,125,META6,SNAR-A5
chr19,125,META6,SNAR-A7
chr19,125,META6,SNAR-A11
chr19,125,META6,SNAR-A9
chr19,125,META6,SNAR-A6
chr19,125,META6,SNAR-A8
chr19,125,META6,SNAR-A10
chr19,125,META6,SNAR-A14
chr19,125,META6,SNAR-B2
chr19,125,META6,SNAR-B1
chr19,125,META6,SNAR-D
chr19,125,META6,LIG1
chr19,125,META6,ZSWIM9
chr19,125,META6,ZNF114
chr19,125,META6,TMEM143
chr19,125,META6,CCDC114
chr19,125,META6,CARD8
chr19,125,META6,GRWD1
chr19,125,META6,KCNJ14
chr19,125,META6,GRIN2D
chr19,125,META6,CYTH2
chr19,125,META6,SULT2B1
chr19,125,META6,FAM83E
chr19,125,META6,IZUMO1
chr19,125,META6,SEC1P
chr19,125,META6,CA11
chr19,125,META6,RASIP1
chr19,125,META6,PLEKHA4
chr19,125,META6,BCAT2
chr19,125,META6,HSD17B14
chr19,125,META6,PPP1R15A
chr19,125,META6,RUVBL2
chr19,125,META6,GYS1
chr19,125,META6,BAX
chr19,125,META6,DHDH
chr19,125,META6,NUCB1
chr19,125,META6,SNRNP70
chr19,125,META6,KCNA7
chr19,125,META6,PPFIA3
chr19,125,META6,TRPM4
chr19,125,META6,DKKL1
chr19,125,META6,TEAD2
chr19,125,META6,SLC6A16
chr19,125,META6,LOC101928295
chr19,125,META6,ALDH16A1
chr19,125,META6,SLC17A7
chr19,125,META6,FLT3LG
chr19,125,META6,RCN3
chr19,125,META6,PIH1D1
chr19,125,META6,NOSIP
chr19,125,META6,IRF3
chr19,125,META6,SCAF1
chr19,125,META6,PRR12
chr19,125,META6,CPT1C
chr19,125,META6,TSKS
chr19,125,META6,AP2A1
chr19,125,META6,PTOV1
chr19,125,META6,AKT1S1
chr19,125,META6,PTOV1-AS1
chr19,125,META6,PTOV1-AS2
chr19,125,META6,NUP62
chr19,125,META6,MED25
chr19,125,META6,SIGLEC16
chr19,125,META6,VRK3
chr19,125,META6,LOC400710
chr19,125,META6,ZNF473
chr19,125,META6,SIGLEC11
chr19,125,META6,SYNGR4
chr19,125,META6,LMTK3
chr19,125,META6,HRC
chr19,125,META6,SPHK2
chr19,125,META6,TULP2
chr19,125,META6,FUZ
chr19,125,META6,KASH5
chr20,126,META6,SNORD119
chr20,126,META6,SNRPB
chr20,126,META6,MIR1292
chr20,126,META6,SNORD86
chr20,126,META6,IDH3B
chr20,126,META6,SNORA51
chr20,126,META6,SNORD56
chr20,126,META6,SNORD57
chr20,126,META6,SNORD110
chr20,126,META6,CPXM1
chr20,126,META6,C20orf141
chr20,126,META6,PCED1A
chr20,126,META6,GNRH2
chr20,126,META6,OXT
chr20,126,META6,AVP
chr20,126,META6,FASTKD5
chr20,126,META6,LZTS3
chr20,126,META6,GFRA4
chr20,126,META6,C20orf27
chr20,126,META6,SPEF1
chr20,126,META6,LINC01730
chr20,126,META6,AP5S1
chr20,126,META6,MIR103B2
chr20,126,META6,MIR103A2
chr20,126,META6,LOC388780
chr20,126,META6,TGM3
chr20,126,META6,TGM6
chr20,126,META6,ZNF343
chr20,126,META6,NOP56
chr20,126,META6,VPS16
chr20,126,META6,TMEM239
chr20,126,META6,MRPS26
chr20,126,META6,SLC4A11
chr20,126,META6,ITPA
chr20,126,META6,DDRGK1
chr20,126,META6,SIGLEC1
chr20,126,META6,HSPA12B
chr20,126,META6,CENPB
chr20,126,META6,PANK2
chr20,126,META6,MAVS
chr20,126,META6,SMOX
chr20,126,META6,EBF4
chr20,126,META6,PTPRA
chr20,126,META6,TMC2
chr20,126,META6,RNF24
chr20,126,META6,ATRN
chr20,126,META6,CDC25B
chr20,126,META6,C20orf194
chr20,126,META6,ADAM33
chr20,126,META6,UBOX5
chr20,126,META6,UBOX5-AS1
chr20,127,META6,PCNA
chr20,127,META6,PCNA-AS1
chr20,127,META6,LINC00654
chr20,127,META6,LINC01729
chr20,127,META6,BMP2
chr20,127,META6,CDS2
chr20,127,META6,PROKR2
chr20,127,META6,LINC00658
chr20,127,META6,LOC643406
chr20,127,META6,GPCPD1
chr20,127,META6,TRMT6
chr20,127,META6,CHGB
chr20,127,META6,MCM8
chr20,127,META6,MCM8-AS1
chr20,127,META6,FERMT1
chr20,127,META6,LRRN4
chr20,127,META6,CASC20
chr20,127,META6,LINC01713
chr20,127,META6,TMEM230
chr20,127,META6,SLC23A2
chr20,127,META6,SHLD1
chr20,127,META6,CRLS1
chr20,128,META6,DEFB115
chr20,128,META6,DEFB116
chr20,128,META6,DEFB118
chr20,128,META6,DEFB119
chr20,128,META6,DEFB121
chr20,128,META6,DEFB124
chr20,128,META6,REM1
chr20,128,META6,LINC00028
chr20,128,META6,ID1
chr20,128,META6,MIR3193
chr20,128,META6,COX4I2
chr20,128,META6,ABALON
chr20,128,META6,FOXS1
chr20,128,META6,TSPY26P
chr20,128,META6,MIR1825
chr20,128,META6,LOC101929698
chr20,128,META6,DEFB123
chr20,128,META6,DEFB122
chr20,128,META6,HM13-AS1
chr20,128,META6,HM13
chr20,128,META6,MYLK2
chr20,128,META6,TPX2
chr20,128,META6,TTLL9
chr20,128,META6,DUSP15
chr20,128,META6,PDRG1
chr20,128,META6,HCK
chr20,128,META6,CCM2L
chr20,128,META6,POFUT1
chr20,128,META6,PLAGL2
chr20,128,META6,ASXL1
chr20,128,META6,KIF3B
chr20,128,META6,NOL4L
chr20,128,META6,NOL4L-DT
chr20,128,META6,COMMD7
chr20,128,META6,DNMT3B
chr20,128,META6,BCL2L1
chr20,128,META6,TM9SF4
chr20,128,META6,XKR7
chr20,128,META6,C20orf203
chr20,129,META6,MIR12122
chr20,129,META6,TRERNA1
chr20,129,META6,LINC01273
chr20,129,META6,CEBPB
chr20,129,META6,CEBPB-AS1
chr20,129,META6,PELATON
chr20,129,META6,MIR645
chr20,129,META6,MIR1302-5
chr20,129,META6,MOCS3
chr20,129,META6,MIR3194
chr20,129,META6,SPATA2
chr20,129,META6,SLC9A8
chr20,129,META6,LOC105372653
chr20,129,META6,SNAI1
chr20,129,META6,UBE2V1
chr20,129,META6,PEDS1
chr20,129,META6,PEDS1-UBE2V1
chr20,129,META6,LINC01270
chr20,129,META6,LINC01271
chr20,129,META6,PTPN1
chr20,129,META6,RIPOR3-AS1
chr20,129,META6,PARD6B
chr20,129,META6,ADNP
chr20,129,META6,DPM1
chr20,129,META6,ADNP-AS1
chr20,129,META6,KCNG1
chr20,129,META6,PTGIS
chr20,129,META6,B4GALT5
chr20,129,META6,RNF114
chr20,129,META6,BCAS4
chr20,129,META6,RIPOR3
chr20,129,META6,NFATC2
chr21,130,META6,PIGP
chr21,130,META6,DSCR9
chr21,130,META6,CLDN14
chr21,130,META6,RIPPLY3
chr21,130,META6,TTC3-AS1
chr21,130,META6,DSCR4
chr21,130,META6,DSCR10
chr21,130,META6,LINC01423
chr21,130,META6,VPS26C
chr21,130,META6,DYRK1A
chr21,130,META6,TTC3
chr21,130,META6,HLCS
chr21,130,META6,DSCR8
chr21,130,META6,KCNJ15
chr21,130,META6,ERG
chr21,130,META6,KCNJ6
chr21,130,META6,SIM2
chr21,131,META6,B3GALT5-AS1
chr21,131,META6,MIR4760
chr21,131,META6,DSCAM-AS1
chr21,131,META6,DSCAM-IT1
chr21,131,META6,LINC00323
chr21,131,META6,MIR3197
chr21,131,META6,PLAC4
chr21,131,META6,B3GALT5
chr21,131,META6,IGSF5
chr21,131,META6,PCP4
chr21,131,META6,BACE2
chr21,131,META6,FAM3B
chr21,131,META6,MX2
chr21,131,META6,MX1
chr21,131,META6,TMPRSS2
chr21,131,META6,DSCAM
chr21,132,META6,LINC00112
chr21,132,META6,MIR6814
chr21,132,META6,SNORA91
chr21,132,META6,ZNF295-AS1
chr21,132,META6,TFF3
chr21,132,META6,TFF2
chr21,132,META6,TFF1
chr21,132,META6,LOC101930094
chr21,132,META6,ERVH48-1
chr21,132,META6,MIR5692B
chr21,132,META6,FRGCA
chr21,132,META6,LOC106780825
chr21,132,META6,BACE2
chr21,132,META6,FAM3B
chr21,132,META6,MX2
chr21,132,META6,MX1
chr21,132,META6,TMPRSS2
chr21,132,META6,PCSEAT
chr21,132,META6,RIPK4
chr21,132,META6,LINC00479
chr21,132,META6,C2CD2
chr21,132,META6,ZBTB21
chr21,132,META6,UMODL1-AS1
chr21,132,META6,ABCG1
chr21,132,META6,TMPRSS3
chr21,132,META6,UBASH3A
chr21,132,META6,RSPH1
chr21,132,META6,SLC37A1
chr21,132,META6,LINC01671
chr21,132,META6,LINC01668
chr21,132,META6,NDUFV3
chr21,132,META6,CBSL
chr21,132,META6,CBS
chr21,132,META6,U2AF1
chr21,132,META6,U2AF1L5
chr21,132,META6,CRYAA2
chr21,132,META6,CRYAA
chr21,132,META6,PRDM15
chr21,132,META6,LINC00111
chr21,132,META6,PDE9A
chr21,132,META6,UMODL1
chr21,132,META6,WDR4
chr21,132,META6,PKNOX1
chr21,133,META6,H2BS1
chr21,133,META6,MIR6070
chr21,133,META6,CSTB
chr21,133,META6,LINC01678
chr21,133,META6,DNMT3L-AS1
chr21,133,META6,LRRC3
chr21,133,META6,LRRC3-DT
chr21,133,META6,LINC02575
chr21,133,META6,TSPEAR-AS2
chr21,133,META6,KRTAP10-1
chr21,133,META6,KRTAP10-2
chr21,133,META6,KRTAP10-3
chr21,133,META6,KRTAP10-5
chr21,133,META6,KRTAP10-4
chr21,133,META6,KRTAP10-6
chr21,133,META6,KRTAP10-8
chr21,133,META6,KRTAP10-7
chr21,133,META6,KRTAP10-9
chr21,133,META6,KRTAP10-10
chr21,133,META6,KRTAP12-4
chr21,133,META6,KRTAP12-3
chr21,133,META6,KRTAP10-11
chr21,133,META6,KRTAP12-2
chr21,133,META6,KRTAP12-1
chr21,133,META6,KRTAP10-12
chr21,133,META6,LINC01424
chr21,133,META6,LINC01547
chr21,133,META6,PICSAR
chr21,133,META6,POFUT2
chr21,133,META6,LINC00205
chr21,133,META6,LINC00316
chr21,133,META6,SIK1B
chr21,133,META6,SIK1
chr21,133,META6,LINC01669
chr21,133,META6,LINC00313
chr21,133,META6,LINC00319
chr21,133,META6,PDXK
chr21,133,META6,RRP1B
chr21,133,META6,RRP1
chr21,133,META6,AATBC
chr21,133,META6,AGPAT3
chr21,133,META6,GATD3A
chr21,133,META6,LOC102724159
chr21,133,META6,GATD3B
chr21,133,META6,PWP2
chr21,133,META6,TRAPPC10
chr21,133,META6,DNMT3L
chr21,133,META6,AIRE
chr21,133,META6,ICOSLG
chr21,133,META6,LOC102723996
chr21,133,META6,CFAP410
chr21,133,META6,TRPM2-AS
chr21,133,META6,TSPEAR-AS1
chr21,133,META6,SUMO3
chr21,133,META6,UBE2G2
chr21,133,META6,ITGB2-AS1
chr21,133,META6,PTTG1IP
chr21,133,META6,ITGB2
chr21,133,META6,SSR4P1
chr21,133,META6,LINC00163
chr21,133,META6,LINC00334
chr21,133,META6,HSF2BP
chr21,133,META6,FAM207A
chr21,133,META6,TRPM2
chr21,133,META6,PFKL
chr21,133,META6,TSPEAR
chr21,133,META6,ADARB1
chr21,134,META6,DNMT3L-AS1
chr21,134,META6,LRRC3
chr21,134,META6,LRRC3-DT
chr21,134,META6,LINC02575
chr21,134,META6,TSPEAR-AS2
chr21,134,META6,KRTAP10-1
chr21,134,META6,KRTAP10-2
chr21,134,META6,KRTAP10-3
chr21,134,META6,KRTAP10-5
chr21,134,META6,KRTAP10-4
chr21,134,META6,KRTAP10-6
chr21,134,META6,KRTAP10-8
chr21,134,META6,KRTAP10-7
chr21,134,META6,KRTAP10-9
chr21,134,META6,KRTAP10-10
chr21,134,META6,KRTAP12-4
chr21,134,META6,KRTAP12-3
chr21,134,META6,KRTAP10-11
chr21,134,META6,KRTAP12-2
chr21,134,META6,KRTAP12-1
chr21,134,META6,KRTAP10-12
chr21,134,META6,LINC01424
chr21,134,META6,LINC01547
chr21,134,META6,PICSAR
chr21,134,META6,POFUT2
chr21,134,META6,LINC00205
chr21,134,META6,LINC00316
chr21,134,META6,COL18A1-AS2
chr21,134,META6,COL18A1-AS1
chr21,134,META6,MIR6815
chr21,134,META6,PCBP3-AS1
chr21,134,META6,FTCD-AS1
chr21,134,META6,DNMT3L
chr21,134,META6,AIRE
chr21,134,META6,ICOSLG
chr21,134,META6,LOC102723996
chr21,134,META6,CFAP410
chr21,134,META6,TRPM2-AS
chr21,134,META6,TSPEAR-AS1
chr21,134,META6,SUMO3
chr21,134,META6,UBE2G2
chr21,134,META6,ITGB2-AS1
chr21,134,META6,PTTG1IP
chr21,134,META6,ITGB2
chr21,134,META6,SSR4P1
chr21,134,META6,LINC00163
chr21,134,META6,LINC00334
chr21,134,META6,SLC19A1
chr21,134,META6,LINC01694
chr21,134,META6,COL6A1
chr21,134,META6,LOC101928796
chr21,134,META6,COL6A2
chr21,134,META6,SPATC1L
chr21,134,META6,FAM207A
chr21,134,META6,TRPM2
chr21,134,META6,PFKL
chr21,134,META6,TSPEAR
chr21,134,META6,PCBP3
chr21,134,META6,COL18A1
chr21,134,META6,ADARB1
chr21,134,META6,FTCD
chr1,1,African,SNORA58B
chr1,1,African,HAX1
chr1,1,African,AQP10
chr1,1,African,UBE2Q1-AS1
chr1,1,African,CHRNB2
chr1,1,African,PBXIP1
chr1,1,African,SHC1
chr1,1,African,MIR4258
chr1,1,African,LOC101928120
chr1,1,African,FLAD1
chr1,1,African,LENEP
chr1,1,African,DCST1-AS1
chr1,1,African,EFNA4
chr1,1,African,EFNA3
chr1,1,African,SLC50A1
chr1,1,African,EFNA1
chr1,1,African,TRIM46
chr1,1,African,MIR92B
chr1,1,African,MTX1
chr1,1,African,SCAMP3
chr1,1,African,PKLR
chr1,1,African,RUSC1
chr1,1,African,MIR555
chr1,1,African,POU5F1P4
chr1,1,African,ASH1L-AS1
chr1,1,African,MSTO1
chr1,1,African,MSTO2P
chr1,1,African,SCARNA26A
chr1,1,African,SCARNA26B
chr1,1,African,SCARNA4
chr1,1,African,SNORA80E
chr1,1,African,MIR6738
chr1,1,African,SSR2
chr1,1,African,RAB25
chr1,1,African,LMNA
chr1,1,African,UBAP2L
chr1,1,African,ATP8B2
chr1,1,African,IL6R
chr1,1,African,SHE
chr1,1,African,ADAR
chr1,1,African,UBE2Q1
chr1,1,African,CKS1B
chr1,1,African,ZBTB7B
chr1,1,African,DCST1
chr1,1,African,PYGO2
chr1,1,African,DCST2
chr1,1,African,KRTCAP2
chr1,1,African,DPM3
chr1,1,African,HCN3
chr1,1,African,THBS3
chr1,1,African,CLK2
chr1,1,African,FAM189B
chr1,1,African,GBA
chr1,1,African,GBAP1
chr1,1,African,YY1AP1
chr1,1,African,RIT1
chr1,1,African,KHDC4
chr1,1,African,RXFP4
chr1,1,African,SYT11
chr1,1,African,LAMTOR2
chr1,1,African,MEX3A
chr1,1,African,UBQLN4
chr1,1,African,SEMA4A
chr1,1,African,SLC25A44
chr1,1,African,KCNN3
chr1,1,African,IL6R-AS1
chr1,1,African,ADAM15
chr1,1,African,PMVK
chr1,1,African,TDRD10
chr1,1,African,GON4L
chr1,1,African,FDPS
chr1,1,African,DAP3
chr1,1,African,ARHGEF2
chr1,1,African,ASH1L
chr1,1,African,RUSC1-AS1
chr1,1,African,MUC1
chr1,1,African,PMF1
chr1,1,African,PMF1-BGLAP
